evidence_block,grain,item,item_2,item_3,rank_label,rank_value,customer_count,address_count,active_address_count,inactive_address_count,order_count,line_count,total_order_value,avg_order_value,shipping_cost,country_count,share_pct,secondary_value,notes
top_customer_address_value,customer,Jasen Chansonnau,676,,customer_value_rank,1126.0,1,1,1,0,1,1,19.96,19.96,24.5,1.0,0.0265,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Leela Jeffry,138,,customer_value_rank,1127.0,1,1,1,0,1,1,19.95,19.95,24.5,1.0,0.0264,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lucy Jacklin,365,,customer_value_rank,1128.0,1,1,1,0,1,1,19.9,19.9,24.5,1.0,0.0264,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ania Fenwick,1622,,customer_value_rank,1129.0,1,2,2,0,4,4,19.89,4.9725,12.8,2.0,0.0264,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sallee Heaviside,600,,customer_value_rank,1130.0,1,1,1,0,1,1,19.88,19.88,24.5,1.0,0.0263,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Velma Fleetham,341,,customer_value_rank,1131.0,1,1,1,0,1,1,19.77,19.77,5.9,1.0,0.0262,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Pet Roskruge,424,,customer_value_rank,1132.0,1,1,1,0,1,1,19.76,19.76,8.9,1.0,0.0262,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Freeman Blore,571,,customer_value_rank,1133.0,1,1,1,0,1,1,19.75,19.75,8.9,1.0,0.0262,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Renie Peacock,1941,,customer_value_rank,1134.0,1,2,2,0,4,4,19.74,4.935,12.05,2.0,0.0262,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kaleb MacClenan,481,,customer_value_rank,1135.0,1,2,1,1,1,1,19.72,19.72,8.9,2.0,0.0261,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Pepi Buckney,1197,,customer_value_rank,1136.0,1,2,2,0,1,1,19.71,19.71,24.5,2.0,0.0261,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nadean Birtwhistle,266,,customer_value_rank,1137.0,1,2,2,0,1,1,19.68,19.68,24.5,2.0,0.0261,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sherline Sivell,201,,customer_value_rank,1138.0,1,1,1,0,1,1,19.68,19.68,8.9,1.0,0.0261,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nikki Shearsby,466,,customer_value_rank,1139.0,1,1,1,0,1,1,19.66,19.66,5.9,1.0,0.0261,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Shandie Baiss,1141,,customer_value_rank,1140.0,1,2,2,0,1,1,19.57,19.57,11.9,2.0,0.0259,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Marcelline Fridd,947,,customer_value_rank,1141.0,1,1,1,0,1,1,19.43,19.43,24.5,1.0,0.0258,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Yolanthe Feechan,1610,,customer_value_rank,1142.0,1,2,2,0,3,3,19.42,6.4733,15.1,2.0,0.0257,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Alli Puttergill,246,,customer_value_rank,1143.0,1,1,1,0,2,2,19.42,9.71,16.7,1.0,0.0257,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Horatia MacMeeking,1731,,customer_value_rank,1144.0,1,1,1,0,1,1,19.42,19.42,5.9,1.0,0.0257,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Victoria Blatherwick,1209,,customer_value_rank,1145.0,1,1,1,0,2,2,19.37,9.685,7.4,1.0,0.0257,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fabio Hawksley,250,,customer_value_rank,1146.0,1,1,1,0,1,1,19.35,19.35,24.5,1.0,0.0256,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mariette Tulley,344,,customer_value_rank,1147.0,1,1,1,0,2,2,19.34,9.67,8.9,1.0,0.0256,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Charlotta Pina,1222,,customer_value_rank,1148.0,1,1,1,0,1,1,19.31,19.31,8.9,1.0,0.0256,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mariya Taber,334,,customer_value_rank,1149.0,1,1,1,0,1,1,19.28,19.28,11.9,1.0,0.0256,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Michelle Kornyakov,1471,,customer_value_rank,1150.0,1,1,1,0,3,3,19.24,6.4133,9.9,1.0,0.0255,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aldous Tinston,1010,,customer_value_rank,1151.0,1,1,1,0,1,1,19.24,19.24,5.9,1.0,0.0255,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Desmond Eliez,1631,,customer_value_rank,1152.0,1,2,1,1,1,1,19.24,19.24,8.9,2.0,0.0255,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Berti Gowlett,83,,customer_value_rank,1153.0,1,1,1,0,2,2,19.23,9.615,15.2,1.0,0.0255,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Thorstein Roskelly,338,,customer_value_rank,1154.0,1,1,1,0,1,1,19.19,19.19,11.9,1.0,0.0254,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tabbie Bartolijn,1005,,customer_value_rank,1155.0,1,2,2,0,5,5,19.18,3.836,11.42,2.0,0.0254,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nissa Santora,853,,customer_value_rank,1156.0,1,1,1,0,1,1,19.16,19.16,24.5,1.0,0.0254,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Emelen Duckworth,535,,customer_value_rank,1157.0,1,1,1,0,4,4,19.15,4.7875,12.05,1.0,0.0254,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Davina Ketchaside,1087,,customer_value_rank,1158.0,1,2,2,0,3,3,19.15,6.3833,18.3,2.0,0.0254,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hana Harrowing,1863,,customer_value_rank,1159.0,1,2,2,0,1,1,19.14,19.14,24.5,2.0,0.0254,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ginnifer Rodson,1521,,customer_value_rank,1160.0,1,1,1,0,4,4,19.12,4.78,12.8,1.0,0.0253,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nobie Large,1341,,customer_value_rank,1161.0,1,1,1,0,1,1,19.12,19.12,8.9,1.0,0.0253,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cirstoforo Jentle,1635,,customer_value_rank,1162.0,1,1,1,0,1,1,19.1,19.1,11.9,1.0,0.0253,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rubin Towe,1797,,customer_value_rank,1163.0,1,1,1,0,2,2,19.07,9.535,7.4,1.0,0.0253,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Vladamir Ellerey,306,,customer_value_rank,1164.0,1,1,1,0,1,1,19.07,19.07,8.9,1.0,0.0253,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Angil Savatier,444,,customer_value_rank,1165.0,1,2,2,0,2,2,19.04,9.52,18.2,2.0,0.0252,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Natala Caswill,1888,,customer_value_rank,1166.0,1,1,1,0,1,1,18.97,18.97,11.9,1.0,0.0251,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lynnea Tournie,1121,,customer_value_rank,1167.0,1,1,1,0,1,1,18.95,18.95,24.5,1.0,0.0251,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Franky Downie,699,,customer_value_rank,1168.0,1,1,1,0,3,3,18.93,6.31,14.1,1.0,0.0251,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hunt Brennenstuhl,1383,,customer_value_rank,1169.0,1,3,2,1,3,3,18.92,6.3067,18.3,3.0,0.0251,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kasey Jillitt,1076,,customer_value_rank,1170.0,1,1,1,0,1,1,18.92,18.92,5.9,1.0,0.0251,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Morly Albone,283,,customer_value_rank,1171.0,1,2,2,0,1,1,18.92,18.92,11.9,2.0,0.0251,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cordi Whorf,1856,,customer_value_rank,1172.0,1,1,1,0,2,2,18.86,9.43,18.2,1.0,0.025,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Isiahi Kezourec,509,,customer_value_rank,1173.0,1,1,1,0,2,2,18.82,9.41,16.7,1.0,0.0249,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cristina Lewty,294,,customer_value_rank,1174.0,1,2,1,1,3,3,18.81,6.27,14.1,2.0,0.0249,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Morris Morales,247,,customer_value_rank,1175.0,1,2,2,0,2,2,18.77,9.385,8.9,2.0,0.0249,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gannon Wederell,1124,,customer_value_rank,1176.0,1,1,1,0,1,1,18.75,18.75,24.5,1.0,0.0249,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aprilette Winborn,583,,customer_value_rank,1177.0,1,1,1,0,3,3,18.71,6.2367,8.9,1.0,0.0248,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Barbette Morford,1214,,customer_value_rank,1178.0,1,3,2,1,2,2,18.7,9.35,5.9,3.0,0.0248,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Reid Ciotti,1441,,customer_value_rank,1179.0,1,1,1,0,2,2,18.57,9.285,11.9,1.0,0.0246,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Anderson Corden,1618,,customer_value_rank,1180.0,1,1,1,0,1,1,18.53,18.53,8.9,1.0,0.0246,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fee Gell,1447,,customer_value_rank,1181.0,1,1,1,0,1,1,18.53,18.53,24.5,1.0,0.0246,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dinny Christin,1028,,customer_value_rank,1182.0,1,1,1,0,4,4,18.52,4.63,12.8,1.0,0.0245,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kathleen Fenemore,449,,customer_value_rank,1183.0,1,1,1,0,1,1,18.49,18.49,5.9,1.0,0.0245,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kaylee Winslett,1786,,customer_value_rank,1184.0,1,1,1,0,2,2,18.45,9.225,24.5,1.0,0.0245,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dyana Hows,862,,customer_value_rank,1185.0,1,1,1,0,1,1,18.45,18.45,24.5,1.0,0.0245,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Genna Bontine,460,,customer_value_rank,1186.0,1,2,2,0,2,2,18.41,9.205,18.2,2.0,0.0244,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Corabella Whittam,307,,customer_value_rank,1187.0,1,1,1,0,1,1,18.32,18.32,11.9,1.0,0.0243,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Donavon Jatczak,775,,customer_value_rank,1188.0,1,4,3,1,1,1,18.32,18.32,11.9,4.0,0.0243,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Redd Foyston,292,,customer_value_rank,1189.0,1,1,1,0,1,1,18.28,18.28,5.9,1.0,0.0242,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Veradis Fulk,761,,customer_value_rank,1190.0,1,3,2,1,2,2,18.27,9.135,11.9,3.0,0.0242,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gabriella Rebeiro,1706,,customer_value_rank,1191.0,1,1,1,0,1,1,18.22,18.22,8.9,1.0,0.0241,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Noellyn Sanderson,97,,customer_value_rank,1192.0,1,2,1,1,1,1,18.15,18.15,5.9,2.0,0.0241,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Alfie Edmott,1804,,customer_value_rank,1193.0,1,1,1,0,1,1,18.14,18.14,8.9,1.0,0.024,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tomasina Trippick,1061,,customer_value_rank,1194.0,1,1,1,0,1,1,18.12,18.12,11.9,1.0,0.024,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Malinda Mapstone,373,,customer_value_rank,1195.0,1,2,2,0,2,2,18.12,9.06,7.4,2.0,0.024,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rodd Diplock,112,,customer_value_rank,1196.0,1,1,1,0,2,2,18.1,9.05,8.9,1.0,0.024,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Leopold Mattiessen,1149,,customer_value_rank,1197.0,1,1,1,0,2,2,18.04,9.02,10.4,1.0,0.0239,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Winne Cutsforth,1478,,customer_value_rank,1198.0,1,2,2,0,2,2,18.04,9.02,8.9,2.0,0.0239,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Bidget Habben,1787,,customer_value_rank,1199.0,1,2,2,0,1,1,18.01,18.01,11.9,2.0,0.0239,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kristoffer Lintot,809,,customer_value_rank,1200.0,1,1,1,0,1,1,18.0,18.0,5.9,1.0,0.0239,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Amalita Digginson,384,,customer_value_rank,1201.0,1,1,1,0,1,1,17.93,17.93,11.9,1.0,0.0238,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Erhart Lampkin,1218,,customer_value_rank,1202.0,1,2,2,0,1,1,17.93,17.93,11.9,2.0,0.0238,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ailey Ielden,1763,,customer_value_rank,1203.0,1,1,1,0,1,1,17.88,17.88,5.9,1.0,0.0237,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Othella Khan,750,,customer_value_rank,1204.0,1,1,1,0,2,2,17.82,8.91,24.5,1.0,0.0236,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Astrid Moules,570,,customer_value_rank,1205.0,1,2,2,0,1,1,17.8,17.8,24.5,2.0,0.0236,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Spence Coopland,1223,,customer_value_rank,1206.0,1,2,2,0,2,2,17.78,8.89,7.4,1.0,0.0236,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nike Kennaird,1453,,customer_value_rank,1207.0,1,1,1,0,2,2,17.73,8.865,8.9,1.0,0.0235,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dacie Bewick,1175,,customer_value_rank,1208.0,1,1,1,0,1,1,17.67,17.67,24.5,1.0,0.0234,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Antonius Sanbroke,1312,,customer_value_rank,1209.0,1,2,2,0,2,2,17.65,8.825,18.2,2.0,0.0234,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Yankee Kremer,658,,customer_value_rank,1210.0,1,1,1,0,2,2,17.65,8.825,15.2,1.0,0.0234,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Harris Filpi,342,,customer_value_rank,1211.0,1,2,2,0,2,2,17.62,8.81,7.4,2.0,0.0234,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Vaclav Tattershall,1050,,customer_value_rank,1212.0,1,1,1,0,2,2,17.62,8.81,16.7,1.0,0.0234,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cory Bartoszewski,1963,,customer_value_rank,1213.0,1,2,1,1,1,1,17.58,17.58,11.9,2.0,0.0233,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Leonard Ethersey,128,,customer_value_rank,1214.0,1,1,1,0,1,1,17.52,17.52,5.9,1.0,0.0232,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ike Nunns,855,,customer_value_rank,1215.0,1,2,2,0,1,1,17.51,17.51,5.9,2.0,0.0232,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Katleen Schreiner,1551,,customer_value_rank,1216.0,1,1,1,0,5,5,17.49,3.498,15.14,1.0,0.0232,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Francesca Grevatt,1881,,customer_value_rank,1217.0,1,1,1,0,1,1,17.49,17.49,8.9,1.0,0.0232,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cly Pethrick,355,,customer_value_rank,1218.0,1,1,1,0,1,1,17.46,17.46,24.5,1.0,0.0231,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,York Londsdale,85,,customer_value_rank,1219.0,1,1,1,0,1,1,17.44,17.44,11.9,1.0,0.0231,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Corby Mattsson,902,,customer_value_rank,1220.0,1,1,1,0,1,1,17.42,17.42,5.9,1.0,0.0231,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mose Pover,1559,,customer_value_rank,1221.0,1,1,1,0,3,3,17.33,5.7767,14.1,1.0,0.023,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Patsy Hicks,555,,customer_value_rank,1222.0,1,1,1,0,1,1,17.32,17.32,24.5,1.0,0.023,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Wendell Bernhardsson,480,,customer_value_rank,1223.0,1,2,2,0,1,1,17.32,17.32,24.5,2.0,0.023,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Andonis Roswarne,635,,customer_value_rank,1224.0,1,1,1,0,1,1,17.28,17.28,24.5,1.0,0.0229,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Laurel Brassington,528,,customer_value_rank,1225.0,1,1,1,0,1,1,17.25,17.25,11.9,1.0,0.0229,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Daffy Stonier,1636,,customer_value_rank,1226.0,1,1,1,0,2,2,17.22,8.61,15.2,1.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Poppy Curnucke,548,,customer_value_rank,1227.0,1,1,1,0,1,1,17.22,17.22,5.9,1.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Charis Henker,1761,,customer_value_rank,1228.0,1,1,1,0,1,1,17.21,17.21,11.9,1.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mala Pauly,1924,,customer_value_rank,1229.0,1,1,1,0,1,1,17.19,17.19,8.9,1.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kayle MacPaik,1914,,customer_value_rank,1230.0,1,2,2,0,3,3,17.17,5.7233,14.1,2.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ninnette Wark,1867,,customer_value_rank,1231.0,1,1,1,0,1,1,17.17,17.17,5.9,1.0,0.0228,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hadley Aikin,792,,customer_value_rank,1232.0,1,2,1,1,1,1,17.12,17.12,5.9,2.0,0.0227,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Henrietta Humbie,800,,customer_value_rank,1233.0,1,1,1,0,1,1,17.12,17.12,5.9,1.0,0.0227,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Reid Hattrick,322,,customer_value_rank,1234.0,1,2,2,0,1,1,17.06,17.06,5.9,2.0,0.0226,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Carmelle Probbings,1740,,customer_value_rank,1235.0,1,2,2,0,2,2,17.05,8.525,24.5,2.0,0.0226,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Chelsae Shanley,1528,,customer_value_rank,1236.0,1,1,1,0,1,1,17.02,17.02,11.9,1.0,0.0226,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dion Nys,1308,,customer_value_rank,1237.0,1,1,1,0,1,1,16.95,16.95,5.9,1.0,0.0225,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hort Wilber,1698,,customer_value_rank,1238.0,1,1,1,0,1,1,16.89,16.89,11.9,1.0,0.0224,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rupert Hoffmann,1663,,customer_value_rank,1239.0,1,2,2,0,1,1,16.89,16.89,24.5,2.0,0.0224,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Emmery Kissick,1933,,customer_value_rank,1240.0,1,2,2,0,1,1,16.83,16.83,11.9,2.0,0.0223,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ly Coady,1081,,customer_value_rank,1241.0,1,1,1,0,4,4,16.8,4.2,5.9,1.0,0.0223,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mercedes Gorger,955,,customer_value_rank,1242.0,1,1,1,0,1,1,16.78,16.78,5.9,1.0,0.0222,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Zora Hurles,45,,customer_value_rank,1243.0,1,3,2,1,1,1,16.73,16.73,5.9,3.0,0.0222,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Merrily Feltoe,826,,customer_value_rank,1244.0,1,2,2,0,2,2,16.71,8.355,5.9,2.0,0.0221,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jeannie Hackforth,1948,,customer_value_rank,1245.0,1,1,1,0,3,3,16.7,5.5667,12.1,1.0,0.0221,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Suzette Maskelyne,1298,,customer_value_rank,1246.0,1,2,2,0,2,2,16.69,8.345,8.9,2.0,0.0221,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Terra Peever,1470,,customer_value_rank,1247.0,1,2,1,1,2,2,16.62,8.31,5.9,2.0,0.022,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lawrence De Cristofalo,507,,customer_value_rank,1248.0,1,1,1,0,1,1,16.6,16.6,24.5,1.0,0.022,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Bailie Curle,38,,customer_value_rank,1249.0,1,1,1,0,1,1,16.53,16.53,5.9,1.0,0.0219,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lorilee Yesinov,425,,customer_value_rank,1250.0,1,1,1,0,1,1,16.46,16.46,24.5,1.0,0.0218,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Normand Muldoon,662,,customer_value_rank,1251.0,1,1,1,0,3,3,16.42,5.4733,13.1,1.0,0.0218,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Konstance Vynarde,759,,customer_value_rank,1252.0,1,1,1,0,1,1,16.42,16.42,24.5,1.0,0.0218,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Blondell Mcmanaman,1895,,customer_value_rank,1253.0,1,2,2,0,2,2,16.41,8.205,5.9,2.0,0.0217,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lars Sambiedge,945,,customer_value_rank,1254.0,1,1,1,0,1,1,16.4,16.4,8.9,1.0,0.0217,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Vanda McGreil,856,,customer_value_rank,1255.0,1,1,1,0,1,1,16.37,16.37,24.5,1.0,0.0217,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Blanche Gillinghams,1827,,customer_value_rank,1256.0,1,1,1,0,1,1,16.33,16.33,11.9,1.0,0.0216,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fidelio Domney,1380,,customer_value_rank,1257.0,1,3,2,1,1,1,16.33,16.33,8.9,3.0,0.0216,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Willis Fulford,1621,,customer_value_rank,1258.0,1,2,2,0,1,1,16.3,16.3,24.5,2.0,0.0216,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Bernhard Medgwick,77,,customer_value_rank,1259.0,1,1,1,0,1,1,16.28,16.28,24.5,1.0,0.0216,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dina Angelini,637,,customer_value_rank,1260.0,1,1,1,0,1,1,16.28,16.28,11.9,1.0,0.0216,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Edwin Claiden,1922,,customer_value_rank,1261.0,1,1,1,0,1,1,16.25,16.25,24.5,1.0,0.0215,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Flossi Duncanson,1581,,customer_value_rank,1262.0,1,2,2,0,1,1,16.23,16.23,8.9,2.0,0.0215,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Merralee Nolan,1929,,customer_value_rank,1263.0,1,2,2,0,1,1,16.23,16.23,24.5,2.0,0.0215,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Stavros Murney,239,,customer_value_rank,1264.0,1,1,1,0,2,2,16.19,8.095,8.9,1.0,0.0215,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Zacharia Georg,827,,customer_value_rank,1265.0,1,1,1,0,1,1,16.18,16.18,11.9,1.0,0.0214,1.0,Customer-level address and order-value evidence for top or mismatched customers.
